,1906,good,clover,"thus it is that lands which have grown black ash and tamarack generally make good clover lands also. but clover will not succeed well on unreduced peaty soils, since",,,,,,,,,,,,,,,,
x,1900,sleek,ferret,". smile and keep your counsel. let this sleek ferret ferris, go on and marry the girl, for i, alone,",,,,,,,,,,,,,,,,
x,1919,financial,ferret,"was little more than a""dodging, rat-like financial ferret,""a""financial stool-pigeon for some trust or other,""a",,,,,,,,,,,,,,,,
x,1922,old,ferret,"mysterious explosives:""did ye hear that the old ferret held up mark carter last night and as good as called him a murderer",,,,,,,,,,,,,,,,
x,1922,old,ferret,meeting to remember! he wanted to kill that old ferret of a harricutt whenever he thought about it. then he would be a,,,,,,,,,,,,,,,,
x,1986,old,ferret,"you haven't tried to sniff out, you old ferret, thought torisen.""you shouldn't begrudge me some poor scraps of",,,,,,,,,,,,,,,,
x,1834,new,finch,"of his time on board, and finished drawings of the murr, the new finch, and a gannet. on a sandy beach, near a ri*) pling",,,,,,,,,,,,,,,,
x,1835,new,finch,"of philadelphia. beside the warbler above-mentioned, mr. audubon has given to a new finch the name of bachman. no one can say, that this naturalist is not",,,,,,,,,,,,,,,,
x,1998,powerful,finch,"a triangular bib the color of raspberry sorbet beneath his chin, and a powerful finch's bill. the rippling song poured forth again. pam's father suddenly chuckled",,,,,,,,,,,,,,,,
x,1920,grand,fir,"the horning day of him i did ask that grand fir tree, good king edward i, to be his god-father. and that",,,,,,,,,,,,,,,,
x,1920,grand,fir,"her in the way that does lead to that grand fir tree, good king louis vi. and when we were come unto him",,,,,,,,,,,,,,,,
,1906,big,cottonwood,",""he replied respectfully,""but the big cottonwood with the dead branch forking out at the top is the ford guide.",,,,,,,,,,,,,,,,
,1906,large,hemlock,". the little shelter had stood close to a large hemlock tree. the lightning had struck the tree, causing it to topple ever",,,,,,,,,,,,,,,,
x,1994,large,fir,"inflatable santa-and-reindeer set hung from the ceiling. a large fir tree stood in the middle of the floor, lit up and covered with",,,,,,,,,,,,,,,,
x,1995,big,fir,better than that. richard looked up at the big fir tree in its agony of death. he thought again of his father's,,,,,,,,,,,,,,,,
,1907,beautiful,butterfly,"child's eyes laughed softly... she moved tiptoe...""i saw a beautiful butterfly once!""she said. but the woman did not hear. she had",,,,,,,,,,,,,,,,
,1907,old,catalpa,"been cut, and stood in corn. my old catalpa in the fence corner beside the road and the bartlett pear under which i",,,,,,,,,,,,,,,,
,1907,busy,kingfisher,"a gate post singing his broken june tune, cuckoo-cuk,' while a busy kingfisher crossed from the mill stream to the brook which ran on the other side of",,,,,,,,,,,,,,,,
x,1879,big,frog,"of the bugs, and plainly-shown annoyance of a big frog, made a somewhat surprising reply. decidedly seriously, he said,""",,,,,,,,,,,,,,,,
x,1930,big,frog,. esmeralda could see the advantages of being a big frog in a small puddle. but phyl grew up on the beach with all,,,,,,,,,,,,,,,,
x,1941,big,frog,"strangers to one another, each of them a big frog in his own little puddle, there was sure to be raging and roaring",,,,,,,,,,,,,,,,
x,1957,whole,frog,"discoglossids, and pelobatids. in proportion to its whole frog fauna, the north- temperate zone has more groups and more species of relict",,,,,,,,,,,,,,,,
x,1960,big,frog,"finn of then and all time. like a big frog always about to make a prizewinning jump, sam clemens stood out against his",,,,,,,,,,,,,,,,
x,1964,old,frog,"quit your growling! you sound like a croaking old frog -- or a grumbling bear,""she called back laughingly over her shoulder",,,,,,,,,,,,,,,,
x,1980,old,frog,"players, he could have them hitting into the old frog pond with satisfying regularity. of course i already knew ed's. and",,,,,,,,,,,,,,,,
x,1981,squishy,frog,", curdly dog; a mangy, mucky, squishy frog. let's put him in our brew and cook him up! macha",,,,,,,,,,,,,,,,
x,1999,large,frog,"from the air. the piata is of a large frog, crudely designed, with a long, relentless tongue. but if some",,,,,,,,,,,,,,,,
x,2004,attractive,frog,"behind his sleek green head. jerry was an attractive frog, really. striking. he had iridescent green skin dappled with bronze,",,,,,,,,,,,,,,,,
x,1941,big,frog,"contracts.   websterhe's certainly made himself the big frog in the little puddle around here, hasn't he? -- 85 --",,,,,,,,,,,,,,,,
,1907,old,sycamore,"far corner of the back yard where the cabin was, under a big old sycamore tree. i ricollect how the key creaked when mary turned it, and how",,,,,,,,,,,,,,,,
,1908,rare,butterfly,"am wondering if you have been able to secure a specimen of a very rare butterfly indeed, one which some naturalists believe is quite extinct. it is called'",,,,,,,,,,,,,,,,
,1909,large,antelope,"be the little forest-haunting liberian hippopot. amus. there are also stories of a large antelope, with a few white spots or markings, which has very disproportionately small horns",,,,,,,,,,,,,,,,
x,1894,double,geranium,"window i went to see, and there my double geranium stood to the right of her withered three. there, gazing in pride",,,,,,,,,,,,,,,,
,1909,big,lilac,"she walked out into the yard, until screened from the street by the big lilac bush. turning she faced toward his window. she waved a greeting. she",,,,,,,,,,,,,,,,
x,1965,brilliant,geranium,"freshness of turquoise, and even color schemes using brilliant geranium pink and regimental red are being experimented with. it's most heartening.",,,,,,,,,,,,,,,,
,1909,big,lilac,"best of repair. but the place was neat and clean, with a big lilac bush just inside the gate, giving it an air of home-like privacy; and",,,,,,,,,,,,,,,,
,1909,busy,squirrel,"back and forth upon the fallen leaves. only a dropping nut or a busy squirrel broke the exquisite peace of the forest, where the myriad life of the woods",,,,,,,,,,,,,,,,
x,1871,old,goose,"suppose anybody should come in! oh, you old goose of a tom -- let me go, i say.""""just",,,,,,,,,,,,,,,,
x,1884,large,goose,"john came in unsummoned, and carrying a fine large goose under each arm. bowing low:""i ish come to pring two",,,,,,,,,,,,,,,,
x,1898,selfish,goose,"looks as if you had been a careless, selfish goose, doesn't it now?""she went up to her own room",,,,,,,,,,,,,,,,
x,1899,old,goose,? they all did it. never was an old goose known to stay behind when the call came. that voice was louder and,,,,,,,,,,,,,,,,
x,1904,old,goose,on the rake. dal gilmor has got a old goose whitch is more then 30 years old. i bet he is tuf.,,,,,,,,,,,,,,,,
x,1907,old,goose,"why, daddy crow, you silly old goose! you're almost crying!""""what's that? now,",,,,,,,,,,,,,,,,
x,1911,old,goose,"glass, were soon floating about; and the old goose, the gander, and all the goslings went down the bank in a",,,,,,,,,,,,,,,,
x,1911,old,goose,"up behind, flapping her apron. then the old goose and the gander and all the little goslings started slowly along the road for",,,,,,,,,,,,,,,,
x,1916,old,goose,"shan't go. i wouldn't give the old goose the satisfaction of going to his fiesta.""""meaning the noble and",,,,,,,,,,,,,,,,
x,1916,jealous,goose,"it must be admitted.""i'm a jealous goose!""said she sternly to herself, and fell to helping her cousin",,,,,,,,,,,,,,,,
x,1917,old,goose,"uncle wiggily met grandfather goosey gander, the nice old goose gentleman, and the two friends walked on together, talking about how much",,,,,,,,,,,,,,,,
x,1917,old,goose,"resumed her kissing of his fingers.""silly old goose,""she murmured;""big old silly goose. just because he",,,,,,,,,,,,,,,,
x,1961,old,goose,thomas jefferson carry on a massive correspondence with an old goose quill? and most of it just to exchange ideas! he picked off,,,,,,,,,,,,,,,,
x,1993,old,goose,"hope was deceived. within a minute, the old goose landed in the bakery, hissing and panting, with mother and brinker in",,,,,,,,,,,,,,,,
x,2004,lovable,goose,"firth is again a big, stuffed, curiously lovable goose. and bridget jones: the edge of reason is, if not better",,,,,,,,,,,,,,,,
x,1917,old,goose,"..... frontispiece  silly old goose,""she murmured. carol, with an inarticulate sob, gathered her",,,,,,,,,,,,,,,,
x,1832,old,grasshopper,", and good wine warm the blood of an old grasshopper like me, and set him to chirping, if he can do nothing",,,,,,,,,,,,,,,,
,1910,giant,salamander,"should get in time the bony five-toed limb. we have many of these giant salamander forms in the rocks. the reptile now evolved from the amphibian, and a",,,,,,,,,,,,,,,,
,1911,big,sycamore,"off to care to listen longer to the talkative landlord.""see that big sycamore over yonder?""and the landlord pointed through the open door to where a",,,,,,,,,,,,,,,,
x,1850,large,grasshopper,"thought it was.""it looks like a large grasshopper,""said john.""it is the locust of the east,",,,,,,,,,,,,,,,,
x,1882,good,grasshopper,"the way, how would you like a real good grasshopper?""""too hot a day for the saddle,""said ting-a-ling",,,,,,,,,,,,,,,,
x,1887,dull,grasshopper,"air with butterflies like blooming flower-seeds, till the dull grasshopper sprung half a man's height up, and hung tranced in the heat",,,,,,,,,,,,,,,,
,1912,big,butterfly,"he and the grasshopper were walking along again, they saw a beautiful, big butterfly sitting on a tall, yellow poppy. it was quite still. so billy",,,,,,,,,,,,,,,,
,1912,different,butterfly,"to conceive the greatness of a being who could devise and colour all those different butterfly wings. i would try to decide whether he created the birds, flowers,",,,,,,,,,,,,,,,,
x,1969,big,grasshopper,. run by some gook who looks like a big grasshopper. we got the drum unhitched and were just about to bring it here,,,,,,,,,,,,,,,,
,1912,beautiful,butterfly,", my first papilio turnus. the yellow one was the largest, most beautiful butterfly i ever had seen. i was carrying them, one between each thumb and",,,,,,,,,,,,,,,,
x,1999,old,grasshopper,"favorite station. mr. freeman is ugly. big old grasshopper body, like a stilt-walking circus guy. nose like a credit card sunk",,,,,,,,,,,,,,,,
,1912,beautiful,butterfly,"toe with a dock leaf and some grass? i've killed the most beautiful butterfly, and i know i won't be forgiven!""i opened my tightly",,,,,,,,,,,,,,,,
,1912,beautiful,butterfly,"n't do any good,""i wailed.""it was the most beautiful butterfly, and i've broken it all to pieces. it must have taken god",,,,,,,,,,,,,,,,
,1912,old,chestnut,call of his memory. he seemed to be standing once more beneath the old chestnut grove where they had plighted their troth in the twilight under the stars; while,,,,,,,,,,,,,,,,
,1912,big,cottonwood,"a walk, until they arrived directly underneath a big cottonwood, which stood in sinister readiness.""here's your last chance,",,,,,,,,,,,,,,,,
,1912,big,cottonwood,. the meeting-place of the men was under a big cottonwood that stood by the bank of the little stream curving past the bar t.,,,,,,,,,,,,,,,,
,1912,large,elm,", and then i stood horrified, for my cecropia was sailing over a large elm tree in a corner of the orchard, and for a block my gaze followed",,,,,,,,,,,,,,,,
x,1977,old,grizzly,") p. 115 sam houston stop growling like an old grizzly bear, smith! speak, man. erastus smith santa anna has divided",,,,,,,,,,,,,,,,
x,2003,big,grouse,"of u.s. 2, the whole state is one big grouse covert,""says bill pierce of the maine department of inland fisheries and",,,,,,,,,,,,,,,,
x,1964,big,hackberry,", we could see their lights turn at the big hackberry tree where the trail led up to the wood lots and the timber stands",,,,,,,,,,,,,,,,
,1912,old,lilac,". i started right then and got results, for he stopped under the old lilac bush that leans over my side gate and kissed my hand. old lilac shook",,,,,,,,,,,,,,,,
x,1867,old,hare,"charge the enemy; but it is only an old hare that has jumped up, and the whole brigade is hot upon the trail",,,,,,,,,,,,,,,,
x,1905,long-legged,hare,"the patagonian cavy, which looks like a weird long-legged hare, and of which there are always examples in the gardens, and of",,,,,,,,,,,,,,,,
x,1946,big,hare,"that the eyes filled, a hunger for the big hare hills and the streams running through the cottonwood and, far off and fair",,,,,,,,,,,,,,,,
,1912,old,lilac,old lilac bush that leans over my side gate and kissed my hand. old lilac shook a laugh of perfume all over us and i believe signaled the event at,,,,,,,,,,,,,,,,
x,1898,acrobatic,harlequin,"keen they almost sting the onlooker, and the acrobatic harlequin gyrating show he makes of himself turns one giddy to see. the gray",,,,,,,,,,,,,,,,
x,1914,new,harlequin,and they join in shouts of applause as each new harlequin steps upon the stage. they forget that it is as dangerous to praise,,,,,,,,,,,,,,,,
x,1939,loud,hawk,"toweling his head went over to the rail and cleared his throat in a loud hawk that made everybody look at him.""got some sand,""he said",,,,,,,,,,,,,,,,
x,1972,old,hawk,"they are burning people for saying much less, in england, with that old hawk, arundel, watching! and he is archbishop! i hate him, too",,,,,,,,,,,,,,,,
x,1992,old,hawk,"well as an""old hawk""in the wasted body. while the old hawk""cleaned his bly's bones more than once,""bly sees the young",,,,,,,,,,,,,,,,
x,2004,sharp,hawk,", past the pool, toward the rising sun and merlin. # with sharp hawk eyes she saw he had already risen, and was waiting for her in the",,,,,,,,,,,,,,,,
,1912,large,porcupine,", large lizards (varanus), various apes and monkeys, and a large porcupine (hestrix crassispinus), and several small mammals, such as otters (lutra",,,,,,,,,,,,,,,,
,1912,fine,thistle,"cameras, and high hopes in my heart, i passed an unsuually large fine thistle, with half a dozen thysbe moths fluttering over it as if nearly crazed with",,,,,,,,,,,,,,,,
,1913,big,grasshopper,", waiting for something, when along came the big grasshopper in a hesitating, uncertain manner of flight. as it hovered above the",,,,,,,,,,,,,,,,
,1913,big,grizzly,"from among those loose rocks there? a great big grizzly bear; and making straight for the pack mule, sniffing the air as",,,,,,,,,,,,,,,,
,1914,gorgeous,butterfly,"buzzard floated with uptilted wings above the sparse woodland to the west. a gorgeous butterfly, silver-spangled, winged its way over the saw palmetto and sedge between the trees",,,,,,,,,,,,,,,,
,1914,inquisitive,lizard,"to amuse himself, until he fell asleep, watching the antics of an inquisitive lizard which in turn was watching him from a crack in the sun-baked adobe wall.",,,,,,,,,,,,,,,,
,1914,brilliant,lizard,"alligator. so dense and dark this terrible haunt of snake and bird and brilliant lizard that carl shuddered, but keela, dismounting, tethered her horses to the nearest",,,,,,,,,,,,,,,,
,1914,big,sycamore,"advanced toward the two children, who had come to a halt under a big sycamore. then, as alice was about to call, she uttered an exclamation of",,,,,,,,,,,,,,,,
,1914,old,sycamore,", at the foot of the late calvin humphries' lane.""an old sycamore tree, whose great girth gives evidence of the centuries it has seen, stands",,,,,,,,,,,,,,,,
,1914,old,sycamore,", doubtless the hilarity of the travelers increased; and by the time the old sycamore was sighted, it was a gay, though weary, procession that turned into",,,,,,,,,,,,,,,,
,1915,graceful,antelope,"not often, they were overtaken and devoured on the spot. bands of graceful antelope bounded out of our way, stopping on a knoll to watch the strange procession",,,,,,,,,,,,,,,,
,1916,wonderful,cactus,of the room. bud tanner got me some wonderful cactus blossoms for my brass bowl. i wish i could send you some.,,,,,,,,,,,,,,,,
,1916,brilliant,lilac,"clear, green foliage and the highly colored petals. quite un-english is the brilliant lilac seen in two of the flowers. josiah spode, jr., was a potter",,,,,,,,,,,,,,,,
x,1902,old,hemlock,"into its great seams? the writer has seen old hemlock logs, in the forests, covered with ferns and with innumerable tiny seedlings",,,,,,,,,,,,,,,,
,1916,big,lizard,"there was no profit in it, it must have been sport. the big lizard took himself off at a leisurely gait, and i went on through to the",,,,,,,,,,,,,,,,
x,1929,preferred,hemlock,"ontario, but never made himself believe that he preferred hemlock bows to a mattress. he was common sense apotheosized. # his wife",,,,,,,,,,,,,,,,
x,1933,old,hemlock,"beneath the shade tree, soon recognizable as an old hemlock, were a table and two benches of pine logs. the smoke from",,,,,,,,,,,,,,,,
x,1933,skillful,hemlock,", and the deerhound kennels were all concealed by skillful hemlock planting.""mistuh bo'den is expecting of you, suh.""the",,,,,,,,,,,,,,,,
,1917,big,lilac,"the road -- you were standing near the gate -- madeline nods -- that big lilac bush behind you -- there'd been a shower and""the sun had come",,,,,,,,,,,,,,,,
x,1950,big,hemlock,"off again to the bleak woods, to the big hemlock clearing where the arms hung that cracked the useless bones, that put the",,,,,,,,,,,,,,,,
,1918,big,elm,"our german neighbors and to admire their catalpa grove, or to see the big elm tree that grew up out of a deep crack in the earth and had a",,,,,,,,,,,,,,,,
,1918,big,elm,"she walked across the road, set the telescope on the grass under a big elm tree, and sat down beside it.""i find i am rather tired",,,,,,,,,,,,,,,,
,1919,big,chestnut,to the tree where he insists he left his stick. it is a big chestnut some hundred and fifty feet beyond the point where the ravine turns west. it,,,,,,,,,,,,,,,,
,1919,old,cypress,"disappeared behind one of the small thick clumps of old cypress trees draped with great curtains of spanish moss, which mark the presence of",,,,,,,,,,,,,,,,
x,1866,powerful,herbaceous,", nodded, and seemed to exhale a more powerful herbaceous odor.""mayhap, then, you' ll take a bit of",,,,,,,,,,,,,,,,
,1919,perfect,lilac,spring. her eyes drank in its beauty and then fell on two huge perfect lilac plumes on the bush nearest her. they were larger and lovelier than her own,,,,,,,,,,,,,,,,
x,1929,typical,herbaceous,"same reason, and with the same exceptions, typical herbaceous crops are those which can make their vegetative growth during the wet cool season",,,,,,,,,,,,,,,,
x,1943,successful,herbaceous,"crops) long-range plane transport is virtually essential to successful herbaceous migration, just as it is beneial to migration of live semen and insect",,,,,,,,,,,,,,,,
x,1969,thoughtful,heron,"by a huge ornate antique pool table. harvey underwood, who resembled a thoughtful heron, wearing his usual meditative look and inevitable english tweeds, was arranging three balls",,,,,,,,,,,,,,,,
,1920,big,birch,"mid-victorian way. disgusting!""cy bogart lay between the roots of a big birch, smoking his pipe and teasing fern, assuring her that a week from now",,,,,,,,,,,,,,,,
,1920,rare,butterfly,"not move or speak: it was as if her words had been some rare butterfly that the least motion might drive off on startled wings, but that might gather",,,,,,,,,,,,,,,,
,1920,perfect,butterfly,adventure may be to pursue a new bird and the conquest to mount a perfect butterfly. but every boy has muscles and lungs which need the primitive joys and violent,,,,,,,,,,,,,,,,
,1920,old,chestnut,far away. the three happy children could see them way up in the old chestnut tree over on the edge of their neighbour's wood. in the fork of,,,,,,,,,,,,,,,,
,1920,native,chestnut,creeks flowing between masses of vegetation riotously spreading over swampy lowlands. high over native chestnut trees climbed and rambled the flowering pohue (convolvulus); along the highway an,,,,,,,,,,,,,,,,
,1920,tall,elm,"wind, and in the clear starlight rebecca could see the shadows of the tall elm tree near the blacksmith shop, and the silvery line of the softly flowing river",,,,,,,,,,,,,,,,
x,1997,old,heron,that he had become lonesome and estranged from all around him as a sad old heron standing pointless watch in the mudflats of a pond lacking frogs. it seemed a,,,,,,,,,,,,,,,,
,1920,old,geranium,tamarisk and poppies and trellised roses and one woody old geranium with a stalk like a crab-apple trunk and growth enough to cover half a,,,,,,,,,,,,,,,,
,1920,beautiful,oriole,"can hear the three happy children blowing the willow whistles, and maybe the beautiful oriole will answer back. good-night. seventh night mr. scarecrow under the big oak",,,,,,,,,,,,,,,,
,1920,solitary,sycamore,"; and with this object i tethered her by the long riata to a solitary sycamore which stood in the centre of the road, the crossing of two frequented thoroughfares",,,,,,,,,,,,,,,,
x,1822,beautiful,honeysuckle,"be considered, her room.""and that beautiful honeysuckle, jane,""said mr. lloyd to her,""which thy tasteful",,,,,,,,,,,,,,,,
,1921,adventurous,beetle,"grass and low bushes swished and rustled. an adventurous beetle, abroad before his time, blundered droning by their heads. from the",,,,,,,,,,,,,,,,
,1921,big,black bear,", attacks anything bigger than woodmice. a big black bear had flung itself upon the back of the bellowing, struggling bull and was",,,,,,,,,,,,,,,,
x,1914,fragrant,honeysuckle,", as she reached for a spray of the fragrant honeysuckle, and found thaine aydelot standing before her. with a glad cry,",,,,,,,,,,,,,,,,
,1921,large,chestnut,"to record that tish grew more companionable after luncheon, and got into a large chestnut tree near the house by climbing on top of the hen house. we had",,,,,,,,,,,,,,,,
x,1974,old,honeysuckle,but what i eat if i come here? old honeysuckle? so i walk down on the map a little and penetrate all round,,,,,,,,,,,,,,,,
x,2004,enthusiastic,honeysuckle,"on the right, half-smothered under a mound of enthusiastic honeysuckle, a wilding planted by a passing bird. just past the shed,",,,,,,,,,,,,,,,,
,1921,large,deer,"daniel peered over john howland's broad shoulder just in time to see a large deer disappearing into a thicket of young birches some distance ahead of them.""oh",,,,,,,,,,,,,,,,
x,1899,fragrant,honeysuckle,",""in the door-yard, and a vigorous fragrant honeysuckle over the front porch. she only dimly remembered her father, who had",,,,,,,,,,,,,,,,
x,1970,happy,huckleberry,"particular berry.) henry (swallowing, benignly.) that was a happy huckleberry! (little edward is plunging about, grasping handfuls of huckleberries as fast as",,,,,,,,,,,,,,,,
,1921,tall,fir,are turned into ravens and are perched in yonder tall fir tree hiding among my folk. strike the trunk of the tree three times,,,,,,,,,,,,,,,,
,1921,big,lizard,at that had all sorts of good reasons for streaking out.' a big lizard went rustling through a pile of dead leaves and all three of them started.,,,,,,,,,,,,,,,,
x,1921,old,owl,the campfire. emma finds a message for hippy in the hoot of the old owl. chapter xxii -- when the dam went out **29;1016;toolong 217 a surprise party for the lumberjacks,,,,,,,,,,,,,,,,
,1921,old,owl," tell me, i prithee, little bird-woman, what is the wise old owl saying? has he a message for me? ""yes. and i",,,,,,,,,,,,,,,,
x,1948,graceful,juniper,exactly as he desired. a limb was all he needed to propagate the graceful juniper he later patented. other finds and hybrids include an improved tobacco plant for connecticut,,,,,,,,,,,,,,,,
,1921,big,sycamore,"other two ways are through the pine grove to the left and from the big sycamore by the stream.""""and how do you know all that?""",,,,,,,,,,,,,,,,
x,2000,bitter,juniper,"air scented with resinous lodgepole, the dry needle duff and hot rock, bitter juniper crushed beneath the horses' hooves. ennis, weather-eyed, looked west for the",,,,,,,,,,,,,,,,
x,1921,old,toad,".""i thought of the flying squirrels and the blue-tailed lizards and the old toad, and i knew how she felt. and i said so. she looked",,,,,,,,,,,,,,,,
,1922,precious,beetle,", whole, without tearing it or hurting the precious beetle. the jabizri he put back into the box. then he spread the",,,,,,,,,,,,,,,,
x,1922,new,kingfisher,"shoot a few, and was rewarded by getting several specimens of the fine new kingfisher, halcyon fulgidus, and the curious and handsome ground thrush, zoothera andromeda.",,,,,,,,,,,,,,,,
,1922,old,grizzly,yet vibrant and ecstatic with renewed life. the old grizzly bear had left his winter lair; and good feeding was putting the fat,,,,,,,,,,,,,,,,
,1922,fine,herbaceous,"of great size, and the undergrowth consisting of fine herbaceous plants, tree-ferns, and shrubby vegetation. i was struck by the immense",,,,,,,,,,,,,,,,
x,1889,beautiful,lilac,"now; and this whole matter was arranged especially for him; and my beautiful lilac silk is all made, and so bewitchingly lovely, too!""""what",,,,,,,,,,,,,,,,
x,1922,large,lilac,early travelers were. he walked to the front yard and stood under a large lilac bush which was already covered thickly with leaves. the horsemen came on quickly.,,,,,,,,,,,,,,,,
x,1922,old,sycamore,barred the white slopes with violet shadows. in the topmost branches of an old sycamore the thinnest fragment of a new moon hung trembling like a luminous thread. the,,,,,,,,,,,,,,,,
x,1922,old,sycamore,"doors, when she turned and glanced back at the dappled boughs of an old sycamore, outlined so softly, with its budding leaves, against the green hill and",,,,,,,,,,,,,,,,
,1923,beautiful,lizard,"of diet by the natives, who persecute them ruthlessly. a large and beautiful lizard, common to all the mountainous countries of tropical africa, brings a bright touch",,,,,,,,,,,,,,,,
x,1924,big,black bear,what they would do if they saw a big black bear come rushing down on them when they were on a narrow ledge. some,,,,,,,,,,,,,,,,
,1927,brilliant,butterfly,"captain jerome bonaparte.""elizabeth smiles. no moth this, but a brilliant butterfly, the most gorgeous she has ever seen? of the species""emperor.",,,,,,,,,,,,,,,,
,1927,old,chestnut,"as i have never heard a blackcap sing before or since in the great old chestnut tree said to have been planted by francois premier, on the high terrace at",,,,,,,,,,,,,,,,
,1927,tall,heron,"hedges and bathed in the shallow pools lying among the brambles; and one tall heron stood contemplatively in the midst. i gazed for a long time, and then",,,,,,,,,,,,,,,,
x,1928,big,basswood,"robert robin flew up to the top of his big basswood tree to sing his""dry weather""song, in the rain.",,,,,,,,,,,,,,,,
,1928,big,basswood,"able to fly up into the top of the big basswood tree, then you might have looked down and seen the nest and mrs.",,,,,,,,,,,,,,,,
x,1919,fragrant,lilac,"be at home in time to see her native town wrapped up in its fragrant lilac glory. she stayed out now, her arms full of lilac plumes, watching",,,,,,,,,,,,,,,,
x,1919,fragrant,lilac,"in its fragrant lilac glory. she stayed out now, her arms full of lilac plumes, watching the little groups of her townspeople coming down the village streets toward",,,,,,,,,,,,,,,,
x,1919,beautiful,lilac,". look through it at the platinum wire in the flame. note the beautiful lilac flame of potassium, showing this mineral also in the elimination processes of the body",,,,,,,,,,,,,,,,
x,1928,big,basswood,"the woods.'""something fell from the big basswood tree. it was a cherry pit which one of the baby robins had",,,,,,,,,,,,,,,,
x,1920,funny,lilac,"smoothing her injured flounces.""you're so thin, and there are funny lilac shadows under your eyes. you can't live on nerve energy forever. and",,,,,,,,,,,,,,,,
,1928,big,basswood,"robin was perched in the very top of his big basswood tree singing his""sun-up""song. he looked very handsome in his",,,,,,,,,,,,,,,,
x,1932,old,lilac,"flower garden, was running wild with unmown grasses and weeds, and several old lilac bushes were in bloom by the steps. it was a pity the garden had",,,,,,,,,,,,,,,,
x,1933,old,lilac,"you bound, aunt myra?""stopping short on the gravel along the old lilac hedge, she turned, blinking.""oh, george! my, you",,,,,,,,,,,,,,,,
x,1935,old,lilac,"hurt, she thought. happiness like this hurts. suddenly, from an old lilac tree by the side of the house, a bird's song sprinkled the air",,,,,,,,,,,,,,,,
,1928,tall,basswood,"morning song. from the highest branch of his tall basswood tree he would sing his""hurry up song,""and his clear",,,,,,,,,,,,,,,,
x,1953,old,lilac,with only a scattering of yellow star points. around the bottom of the old lilac clump the suckers had spread into a waste thicket. mrs. richardson was a long,,,,,,,,,,,,,,,,
,1928,big,basswood,"that summer was on the way. even the big basswood tree seemed to wait for robert robin, and seemed to miss him when",,,,,,,,,,,,,,,,
x,1962,heart-shaped,lilac,"held together in even the simplest geometrical shapes, the rounded pebble and the heart-shaped lilac leaf, they would be too great for any eye to apprehend. we do",,,,,,,,,,,,,,,,
x,1928,big,basswood,"jim crow flying high above the top of the big basswood tree. mister crow was circling around, and around, and looking down",,,,,,,,,,,,,,,,
x,1928,big,basswood,"woods. that very day the leaves of the big basswood turned brown, and were dead, but the leaves of the apple trees",,,,,,,,,,,,,,,,
x,1928,big,basswood,"mister robert robin perched on the top of his big basswood and sang his""cherry song,""and while he was singing he",,,,,,,,,,,,,,,,
x,1980,rare,lilac,"malachite, turquoise, chrysophase, carnelian, coral from taiwan and italy, rare lilac jade from hong kong. buy all the pearls and heads by the hank,",,,,,,,,,,,,,,,,
x,1981,sumptuous,lilac,"worker. edmund stares at the nursery-blue hues of st. nicholascathedral, at the sumptuous lilac tints of the sky surrounding its gilt domes. these days he can not be",,,,,,,,,,,,,,,,
,1928,big,basswood,"as robert robin returned, the buds of the big basswood swelled with the green of new leaves, and soon the great tree was",,,,,,,,,,,,,,,,
x,1844,rosy,lilac," chloris has flowers of the medium size, double, of a distinct rosy lilac colour, and is a very fine dwarf /z/ variety. comtesse orloff is a",,,,,,,,,,,,,,,,
x,1844,rosy,lilac,"bright rose colour and a dwarf grower. due de cases is a large rosy lilac changing to purple, very double, of a strong habit. d' flndigne",,,,,,,,,,,,,,,,
x,1844,rosy,lilac,"delicate rose colour, medium size, and fully double. ceres is a rosy lilac, perfectly double, but does not open well in the early part of the",,,,,,,,,,,,,,,,
x,1844,rosy,lilac,"our climate well; the flowers are large and very double, of a rosy lilac colour, and frequently rose edged with lilac. pompon, or moss de meaux",,,,,,,,,,,,,,,,
x,1844,rosy,lilac,"and very double, of a rosy lilac colour, and frequently rose edged with lilac. pompon, or moss de meaux, is very small, and is the",,,,,,,,,,,,,,,,
x,1928,big,basswood,the nice cherry pits from under robert robin's big basswood tree were safe and snug in mister gabriel chipmunk's granary under his old,,,,,,,,,,,,,,,,
x,1851,rosy,lilac,", resembling the gloxinia, thick-set on spikes, and are of a delicate rosy lilac, blotched and shaded with bright crimson, with an agreeable odor. the foliage",,,,,,,,,,,,,,,,
,1928,tall,basswood,"as she flew back to her nest in the tall basswood tree.""that little mrs. robin is a very neat sort of a",,,,,,,,,,,,,,,,
x,1852,TRUE,lilac,"their clusters lose somewhat of their first pink, and take more of the true lilac colour as the buds open: then they are all lilac -- or white,",,,,,,,,,,,,,,,,
x,1852,TRUE,lilac,"more of the true lilac colour as the buds open: then they are all lilac -- or white, -- then touched with brown; and then among the things",,,,,,,,,,,,,,,,
x,1854,vivacious,lilac,"edifying as the history of more famous schools of philosophy. still grows the vivacious lilac a generation after the door and lintel and the sill are gone, unfolding its",,,,,,,,,,,,,,,,
x,1854,cheerful,lilac,"as in that first spring. i mark its still tender, civil, cheerful lilac colors. but this small village, germ of something more, why did it",,,,,,,,,,,,,,,,
x,1854,rosy,lilac,"decided cloud-like purple; and in the next still the purple tint changes to rosy lilac; while above all, like another world up in the sky, mingling its",,,,,,,,,,,,,,,,
x,1928,big,basswood,"of the tall pines, but robert robin's big basswood tree stood on the northeast side of the forest, so that the wind",,,,,,,,,,,,,,,,
