entry,year,genre,source,a,b,c,text,
499,2006,MAG,Bazaar,A,B,C,"  revelation. At first glance the interior of the closet and its cabinetry of birdseye maple were merely impressive. An Eames bench sat in the center, where one might",
500,2007,FIC,NineteenMinutes,A,B,C,"  her, Josie imagined herself vanishing in a puff of steam. He tasted of maple syrup, of apologies. "" It's all your fault, you know,",
501,1945,FIC,Harpers,A,B,C,"  B-o-y-d-e-n. "" "" Where's he from? "" someone asked. "" 21 Maple Street, M-a-p-l-e Street, "" the commander said, "" West Orange, New",
502,2006,FIC,SimpleGift,A,B,C,  It was barely large enough to accommodate the low toddler's bed and the battered maple crib set up in the corner. Continues... by Karyn Witmer Excerpted by permission,
503,1928,NF,HelenKouesOnDecorating,A,B,C,"  woodwork are a soft peach-color, with the four main wooden pieces of furniture in maple? two low four poster maple beds, a highboy with its many drawers,",
504,1990,FIC,Ploughshares,A,B,C,"  "" he said and we pointed out to each other how the undersides of the maple leaves had turned sticky red and dripping almost twenty feet up. # "" Some",
505,1869,NF,BOWCBookBoys,A,B,C,"  here precisely like those of the other island. Fir, and spruce, and maple grew densely together, and beneath all there was a thick underbrush, with fallen",
506,1993,FIC,DirtyWork,A,B,C,"  you followed the main ones, you came out on the other side facing the Maple Creek development cul-desac and the tennis courts. But there were wilder, thicker,",
507,1925,MAG,Atlantic,A,B,C,"  . The only way to discover it, or to solve the mystery of the maple tree, is literally to inquire within. Doing so, one goes forth on",
508,1999,MAG,Shape,A,B,C,"  3 tablespoons butter, cut up 3-4 tablespoons cold water 16 pecan halves 1 tablespoon maple syrup 2 large sweet potatoes, peeled, cubed and boiled until fork-tender 1/2 cup",
509,1872,FIC,ShortPoemsShort,A,B,C,"  aster nod? Yes, summer surely is right glad to go. Among the maple's crimson-mottled leaves And in the lofty chestnut's brilliant glow There is no sign",
510,1988,NEWS,Chicago,A,B,C,"   324 With a subdued crowd listlessly waving Maple Leaf flags, heavily favored Canada wavered on its home ice Sunday with an unimpressive",
511,1925,FIC,Mov:LostWorldThe,A,B,C,"  tattered and water-stained notebook. Scrawled across it in bold handwriting is: PROPERTY OF MAPLE WHITE, LAKE AVENUE, DETROIT, MICHIGAN, U. S. A. Ed's hand",
512,1876,FIC,WychHazel,A,B,C,  like a bird that the groom might have been pardoned for looking up into the maple boughs over his head to find her;' you have made a mistake!,
513,1885,FIC,OldHomestead,A,B,C,"  calico frock and sunbonnet and new yarn stockings, hanging down over that load of maple. (Business: MRS. HOPKINS appears very much annoyed. FRANK H. leaves",
514,1962,FIC,TaleMirror,A,B,C,"  them, the wood rose sharply, darkened even by day by an undergrowth of maple seedlings, dogwood, fern, by an ominous spreading of bush and brush whose",
515,1899,FIC,SummerInCanyon,A,B,C,"  a heaping plate in front of her mother, and set the tin can of maple syrup by its side.' Begin on those, and I'll fry like",
516,1909,FIC,GirlLimberlost,A,B,C,"  They seemed to be the best I could do without money. I located the maple and the black walnut myself, in a little corner that had been overlooked between",
517,1855,FIC,Oscar TheBoy,A,B,C,"  as though he really believed that somebody was to blame, not for stealing the maple sugar, but for satisfying the man who had been injured by the theft.",
518,1954,FIC,DawningDay,A,B,C,"  take any chances. I put on a clean shirt. So if the Red Maple didn't work, the shirt ought to. "" He looked down at her",
519,2003,MAG,PopMech,A,B,C,  sheet of plywood or hardboard should work. # Clamp the straightedge guide to each maple piece and run the base of the router against the guide to trim the edges,
520,1945,FIC,FriendlyPersuasion,A,B,C,"  , and there wasn't a thing about the layout that wasn't up to Maple Grove standards. Before Jess could light down, the Hudspethhired man came out.",
521,1942,MAG,GoodHouse,A,B,C,"  show. While Fred works, you sit in the bedroom. The furniture is maple, the rugs rag, the bedspreads chenille? the kind made to flop on",
522,2001,FIC,Bitten,A,B,C,"  . I'm standing there, staring down into a scattering of yellow and red maple leaves, when a sound pierces my self-absorption. It's a growl, a",
523,1891,FIC,ColonelCarterCartersville,A,B,C,"  . That game lives on moose buds, the soft inner bark of the sugar maple, and the tufts of sweet grass. There is a propriety and justice in",
524,1841,NF,Book,ATreatise,A,B,C,  Beech. The Poplar. The Horse-chestnut. The Birch. The Alder. The Maple. The Locust The Three-thorned Acacia. The Judas-tree. The Chestnut. The Osage
525,1928,NEWS,Chicago,A,B,C,"  Cougars, scored all three goals for his team in a game with the Toronto Maple Leafs here tonight, Detroit winning, 3 to 1. As a result the",
526,1937,NF,FoodsAmericaGave,A,B,C,"  for sweetening there are various maize sugars such as "" Dyno "", or even maple sugar. As 189 // a beverage we have cocoa, and there is a",
527,1845,FIC,Pioneers,A,B,C,"  , to Richard:? How often have I forbidden the use of the sugar maple in my dwelling! The sight of that sap, as it exudes with the",
528,1949,FIC,LotteryAdventures,A,B,C,"  the L stood a row of orange plates on a shelf, and a polished maple table and chairs. "" It's lovely, "" Mrs. Winning said. This",
529,1940,FIC,WindlessCabins,A,B,C,"  the highest of them all, was immovable; fixed in the crotch of a maple which Ray saw also, behind him when he turned, as through a pane",
530,1975,NF,scan,A,B,C,"  nails, the materials cost nothing. The upright posts are four- to five-inch-thick swamp maple poles from the woods; the laths are two- to four-inch-wide log trimmings from a",
531,1880,NF,Wake-Robin,A,B,C,"  hazels; now entering a perfect bower of wild cherry, beech, and soft maple; now emerging into a grassy lane, golden with buttercups or white with daisies",
532,2002,MAG,NatlReview,A,B,C,"  homicide rate-from 1,946 in 1993, to under 1,000 in 1996-led the nation. After Maple left the force in 1996, he exported his methods to some other cities,",
533,1955,FIC,Harpers,A,B,C,"  the country? "" He raised his eyebrows amiably. The whisky went down like maple syrup. I sipped mine pleasurably, somewhat surprised that Charles emptied his almost immediately",
534,1858,FIC,LucyHowardsJournal,A,B,C,"  but the native dwellers are content. They are satisfied to take their food from maple blocks, or to sit at the table on stumps of basswood. Free and",
535,1991,FIC,Ploughshares,A,B,C,  the exit for the Poconos. I held my arm out the window. The maple trees came right to the road; their leaves slapped my palm. An insect,
536,1862,FIC,BirthdayParty,A,B,C,  put in a clover blossom; those who want David White will put in a maple leaf; and those who want to vote for Tommy Woggs will put in a -- let,
537,1961,FIC,ClockWithoutHands,A,B,C,"  pan I'd bought when I was fitting out: t was meant for cooking maple sap, but it would serve. I'd put my hands within her armpits",
538,1969,FIC,Promise,A,B,C,"  . "" He sat there, looking at the sunlight on the lawn and the maple. Danny arrived the next day a little before lunch. He was tired.",
539,2002,FIC,Summons,A,B,C,"  . Their address was not the Atlees on Fourth Street, but instead it was Maple Run on Fourth Street. Few other folks in Clanton had names for their homes",
540,2000,FIC,ConcubinesTattoo,A,B,C,"  this warm autumn morning, sliding doors stood open to a garden resplendent with scarlet maple leaves and brilliant blue sky. Two priests, clad in white robes and tall",
541,1889,MAG,Atlantic,A,B,C,"  and oak, are yet often very admirable trees. Indeed, a well-favored rock maple possesses some of the best characteristics of both the elm and the oak. Somewhat",
542,1969,FIC,LoveMachine,A,B,C,"  a wallpaper with a modest pattern. Whoever had chosen that wallpaper would have liked maple furniture, a maple bedroom set, a white chenille bedspread and a white Princess",
543,1922,FIC,VirginiaScout,A,B,C,  collecting small fuel from between the fallen trees. One of them hauled a hollow maple log out of the debris and threw it to one side as being too heavy,
544,1954,NF,GoodTasteInHome,A,B,C,"  done in less exotic woods, such as a ruddy native cherry, and tawny maple, as well as walnut. Much the same is true of simpler country products",
545,1921,MAG,Harpers,A,B,C,"  There were two of them in a soft, warm nest of dry, shredded maple leaves. They did not wait to be turned out of doors, but when",
546,1931,FIC,BorderAMissouri,A,B,C,"  . In the woods on the farm the persimmons turned to burnished gold. The maple trees covered the ground with brilliant yellow and red leaves, which the wind on",
547,1996,NEWS,AP,A,B,C,"  She was twice nominated for an Emmy - in 1992 for "" Doing Time on Maple Drive "" and in 1993 for "" Northern Exposure. "" # More recently,",
548,1972,FIC,Harpers,A,B,C,"  is impatient. But outside, before he has found words, tearing through vine maple and alder in its fall, a Douglas fir crashes to the ground and brings",
549,1854,FIC,RhymesWithReason,A,B,C,"  , mother, I saw her over my right. On the bridge by the maple path, mother, I stood and looked below, And the rippling waves in",
550,1866,FIC,StoryKennett,A,B,C,"  had Sally created, and it now hung, stately in a frame of curled maple, in the chilly parlor. It was a sampler, containing the alphabet,",
551,1920,FIC,LittleMaidOldMaine,A,B,C,"  Getchell had breakfast ready for them, and they enjoyed the hot batter cakes and maple syrup and the rich milk. They had not finished eating when a murmur of",
552,1983,MAG,SatEvePost,A,B,C,  that are already growing in your yard. Do you depend on a graceful sugar maple for summer shade? Then you owe it to yourself to try tapping it at,
553,2007,MAG,Prevention,A,B,C,"  * In small saucepan over medium heat, bring evaporated milk, cocoa, and maple syrup to a boil, whisking to prevent lumps. * Reduce heat to low",
554,1848,FIC,PaulArdenheimMonk,A,B,C,"  singing -- now up this hill, whose top covered with chesnut, oak and maple, was living with the voices of the summer birds -- made the heart dream",
555,1940,MAG,Time,A,B,C,"  , his companions remained good democrats. But they soon began to discern in Dale Maple a growing admiration for Adolf Hitler, and for Nazi "" efficiency. "" Dale",
556,1889,MAG,NorthAmRev,A,B,C,"  inestimable value in the manufacture of furniture; and there are enormous supplies of bird's-eye maple, black birch, oak, basswood, black ash, and other highly ornamental",
557,1971,FIC,DreamMuseum,A,B,C,"  , and not the town's. But the clean chenille covers, the two maple dressers, the two small writing tables, the leather armchair, everything, in",
558,1992,NEWS,WashPost,A,B,C,"  you to festival. Call 703/388-3294. # PENNSYLVANIA # LANCASTER COUNTY CENTRAL PARK -- Maple Sugaring, Lancaster. Sunday, and March 1 and 8 from 1 to 4",
559,1998,NEWS,Houston,A,B,C,"  Grohman and Hogg lobbied diligently for the indictments, prompting an exasperated response from Jim Maple, the district attorney in 1993. # "" You can't be politically protected",
560,1843,FIC,NewPurchaseSeven,A,B,C,"  snowing, was a composition of egg, starch, and a species of double-rectified maple sugar, as fine and white as table salt. In addition to all these",
561,1980,NEWS,Boston,A,B,C,  and seem ready to put their exhausted opponents away when the series resumes tonight at Maple Leaf Gardens. The North Stars blitzed Czech goalie Jiri Crha for 61 shots in,
562,1875,FIC,BettysBrightIdea,A,B,C,"  show the golden hues of the overhanging elm boughs and the scarlet of an adjoining maple. A light ripple of laughter came up from below, and a chestnut thrown",
563,1952,FIC,Sybil,A,B,C,"  the wall, the tin potbellies of the kerosene lamps, the warm, worn maple of the chairs.... And on a table in the center of",
564,1845,FIC,MargaretATaleReal,A,B,C,"  sheep and lambs feeding among the blood-red blueberries. "" "" Here is a solitary maple, so soft, limpid, silken, as if the Spirit of Color dwelt",
565,1963,NF,ChemistryWoods,A,B,C,  and coworkers (85) to the investigation of maple and spruce woods and of maple ethanol lignin. The same products were isolated. When Raney nickel is used as,
566,1866,FIC,WinningHisWay,A,B,C,"  upon him, she showed him the flowers she had gathered, and the gorgeous maple leaves, -- scarlet, orange, purple, and crimson, and talked of",
567,1954,NF,AfterDoctorLeaves,A,B,C,  wood. She developed a distressing skin eruption which cleared up when she substituted a maple flute. A large proportion of the skin rashes suffered by factory workers are caused,
568,1993,FIC,NoReckingMade,A,B,C,"  they had learned | not to hope so high or bud so early. The maple bush doesn't leaf out until June. But the sweet cherry, the apple",
569,2006,NEWS,SanFran,A,B,C,"  've put all their stuff. Often the cabinets, most of them in glazed maple, create reading nooks or window seats. # The reality is that we drop",
570,2002,FIC,Ploughshares,A,B,C,"  comes on without warning, and everyone scurries under the gracious arms of a nearby maple. The first raindrops lash the fire pit, sizzling, but the flames persist",
571,1950,MAG,GoodHouse,A,B,C,"  tamarack. For the hardwoods? oak, hickory, beech, birch, and maple? open it 1 or 2 inches to save heat. To get further guidance",
572,1954,FIC,LoveIsEternal,A,B,C,"  he told himself -- whatever it might lack in the way of chintz, imitation maple, and framed pastels, it made up in being itself. Waking up here",
573,1932,FIC,Harpers,A,B,C,"  , thirty-five feet, three windows on each side. It was handsomely paneled in maple, with a maple floor. The deckboards that made the ceiling were painted white",
574,1841,NF,Book,ATreatise,A,B,C,"  holes bored in the stem of the tree early in March, produces the wellknown maple sugar. This can be clarified, so as to equal that of the cane"
575,1922,FIC,VirginiaScout,A,B,C,  smiled on me and I found my years dropping away like the leaves of the maple after its first mad dance to the tune of the autumn's wind. I,
576,1822,MAG,NorthAmRev,A,B,C,"  , spruce, birch, poplar and oak, with a mixture of elm, maple, and ash, upon the banks of the rivers. The coast is very",
577,1955,FIC,QuicksilverPool,A,B,C,  the woods shut off the view and there was only the cool brown of clustered maple and oak across the road. Rebecca's step in the doorway was so light,
578,1852,FIC,HillsShatemuc,A,B,C,"  upon a green carpet which covered the room. Round about were more of the maple chairs, looking quite handsome on their green footing. There was a decent dressing-",
579,1869,FIC,MenWomenGhosts,A,B,C,"  through the brown and golden grass, and Sharley ran over it, under the maple, which was dropping yellow leaves, and down to the knot of trees which",
580,2002,MAG,CountryLiving,A,B,C,"  by hand just as they were hundreds of years ago. Orchards like these at Maple Lawn Farms, in New Park, Pa., offer guests firsthand harvesting experience,",
581,1958,NF,AllTimeYouNeed,A,B,C,"  farmhouse in New Hampshire and had it remodeled. The dooryard boasted only one small maple tree on the east side of the house, and a spindly ash sapling on",
582,1982,MAG,GoodHouse,A,B,C,"  raffia chairs with yellow cushions, and a white wrought-iron chandelier. A little bleached maple high chair has been well used by the Nixon grandchildren. On rainy days the",
583,1913,NF,IceCreamsWater,A,B,C,"  Turn it into a sauceboat and stand aside until very cold. WALNUT SAUCE Melt maple sugar with a little water, and add to each cupful of syrup a half",
584,2009,FIC,AlmostHomeNovel,A,B,C,"  the photograph from the box, studying it. They are standing by the old maple tree in the backyard of our home in Vermont with identical burgundy wool sweaters tossed",
585,1841,NF,Book,ATreatise,A,B,C,"  is not picturesque or graceful, but simply beautiful, more approaching that of the maple than any other: it is, therefore, a highly pleasing, round-headed or"
586,1907,MAG,Harpers,A,B,C,"  say a hundred years ago, dreamt of the properties of the screw which the Maple and the Lime-tree have been turning to account ever since the birth of the trees",
587,1969,FIC,WhatImGoingDoI,A,B,C,"  speed, taking longer leaps, thudding with each one, crashed through a silver maple as if it were sage, struck a rock, chips flying, went high",
588,1845,FIC,WesternClearings,A,B,C,"  black green of tamarack and hemlock, to the pale willow and the flaunting scarlet maple, the crimson-brown oak and the golden beech -- not a shrub, however insignificant",
589,1974,MAG,Harpers,A,B,C,"  of sidewalk up the street. I'd cradle it at the roots of a maple, say, or in a hole left by a chipped-off piece of sidewalk.",
590,1945,MAG,Harpers,A,B,C,"  , rich in retained vitamins and minerals and rather more exquisite in taste than premium maple sugar. What is even more startling, the engineer insists it will ultimately cost",
591,1920,FIC,Play:Detour,A,B,C,"  never saw anybody make such a fuss as she did over mother's old curly maple bed and dresser. LANE Why? HELEN She liked it, but she do",
592,1994,MAG,AmericanCraft,A,B,C,  influence was also apparent in Peter Murkett's armchair of recycled red oak and red maple salvaged from shipping pallets (with a seat woven of steel straps from packing crates,
593,1873,FIC,OtherGirls,A,B,C,"  table, - - simple maple-stained pine, uncovered, - - that stood beneath a looking-glass in a maple frame, between the windows. There were three maple-stained chairs in the room.",
594,1901,NF,SecretWoods,A,B,C,  ; and never a one since his day has taken the jump from oak to maple over the driveway. THE OL' BEECH PA' TRIDGE Of all the wild,
595,1935,FIC,ThisBodyEarth,A,B,C,"  bottle full of brown syrupy stuff to the tobacco-barn. "" I seasoned it with maple sugar, and it tastes good enough for a baby, "" she said lightly",
596,1973,NF,BraggAboutYour,A,B,C,"  pieces the Pilgrims brought over, but made from American oak, pine, and maple. Then evolved adaptations from William and Mary, which was better suited to their",
597,1878,FIC,HowSpringCameIn,A,B,C,"  The lilac-buds have certainly swollen a little, and so have those of the soft maple. In the rain the grass does not brighten as you think it ought to",
598,1945,FIC,FriendlyPersuasion,A,B,C,  . They'd rounded the first curve below the clump of maples that gave the Maple Grove Nursery its name when the Reverend Godleybore down upon them. Neither bothered to,
599,1922,FIC,VehementFlame,A,B,C,"  when he knew that she was going to a concert, that he went to Maple Street. But first he bought a top; - - and just as he was leaving",
600,2003,FIC,Fantasy & Science Fiction,A,B,C,"  foothills of the northwestern mountains. The forests were old growth with some birch and maple, but mostly they were jack pine, juniper, and spruce. There was",
601,1924,MAG,Time,A,B,C,"  Saturday afternoon. Mr. and Mrs. Coolidge walked out and stood under the shade of maple trees, while a long line of neighbors formed, had their hands shaken and",
602,1994,MAG,AmericanCraft,A,B,C,"  . Exceptions are the Mousehole Tables 1983, in which expanses of beautifully figured tiger maple share equal footing with thin, informally striped and checkered supports, and the Monopoly",
603,1960,FIC,ConstantImage,A,B,C,"  the carnage went on because it had begun -- and the aerial down from the maple tree. We killed the straggling chickens, too -- three lonely Barred Rocks,",
604,1969,FIC,Promise,A,B,C,  . My father went inside for a sweater. He stared a while at the maple and the lawn before he returned to the galleys. It had turned quite cool,
605,1999,MAG,ChildLife,A,B,C,"  white on the bottom and shaped like this. "" "" It is a sugar maple leaf! "" cried Christopher. "" I know where there's a whole grove",
606,1982,FIC,Friday,A,B,C,"  to Mrs. Perreault, as it is certain, I think, that both my Maple Leaf card and my Credit Quebec card will be accepted. "" | (Georges",
607,1944,MAG,Time,A,B,C,"  last week. Said Major Connie Smythe, M.C., peacetime boss of Toronto's Maple Leaf Hockey Club: Canadian overseas casualties were high because Canadian reinforcements were green and",
608,1933,FIC,ErieWater,A,B,C,"  the men, and especially the women, who lived in the ugly houses along Maple Avenue were already growing restless and uneasy because so much money set them apart so",
609,1896,FIC,SecondBookTales,A,B,C,"  , the river winding along between great stretches of brown corn, the aisle of maple trees, and the fountain where we drank so many, many times together -- and I",
610,1989,NF,AntiqueCollecting,A,B,C,"  and briefly letting it burn to discolor the wood in a striped pattern. Curly maple also may be convincingly "" created "" by brushing diluted India ink in stripes across",
611,1934,FIC,Play:PetrifiedForest,A,B,C,"  was dangerous work. It meant killing or being killed. BOZE Ataboy, Mr. Maple. Tell em about the time you took a shot at Bill the Kid.",
612,1947,NF,MalabarFarm,A,B,C,  in these times of sugar shortage it is good to have the storeroom full of maple syrup and honey. | Chris Hugert who has taken care of the bees for,
613,1843,FIC,IdomenValeYumuri,A,B,C,"  since the autumn. Wild nuts, wild fruits preserved in the sugar of the maple, and the beautiful apples of Montreal, kept always bright and unfrozen, 26",
614,1929,MAG,Atlantic,A,B,C,"  be bought at the village store. And if times are hard he can use maple or molasses sweetening, make parched-wheat coffee, and sit about in the firelight;",
615,1993,FIC,FlightDragonKyn,A,B,C,"  look at. People remember you. "" She began tidying the place under the maple tree where Fred had gathered ivy the night before. "" Ile had other people",
616,1873,FIC,ArthurBonnicastle,A,B,C,"  and look off upon the meadows and the distant country. I stood under a maple, full of the tender light of lemon-colored leaves, while my feet were buried",
617,1835,FIC,South-WestByYankee,A,B,C,"  their trunks, creep to the summit of their branches, and passing from the maple to the tulip tree and alcea, form a thousand bowers and verdant arcades;",
618,1896,MAG,Harpers,A,B,C,  of the former has a bloom on it and a velvety feel that the clean Maple knows nothing of. The color of both is like the old weather-worn fences that,
619,1923,NF,ShelterClothing,A,B,C,  sometimes be laid over old floors if the surfaces have been planed. Oak and maple are perhaps the most satisfactory. These can be left the natural color except for,
620,1849,FIC,Merry-mountARomance,A,B,C,"  ; the grape vines hung around every cliff festoons of clustering coral; the red maple, first to be transfixed with the frost-arrow, stood with every leaf crimsoned in",
621,2001,FIC,SouthernRev,A,B,C,"  tree, she recollected a "" simmon tree, but no, it was that maple, with a piece of mirror stuck in a burl grown all around it.",
622,1979,FIC,LifeIReallyLived,A,B,C,"  in school, Jake in Piqua, Tom eager for a pleasant daytime ride through maple and hickory and sycamore at the height of this Indian summer war paint. """,
623,1930,FIC,Harpers,A,B,C,"  Street. It was an ordinary thoroughfare lined with unpretentious houses, and with timid maple trees in wire cages, which apparently gave it its name. Miss Baxter,",
624,1906,MAG,Harpers,A,B,C,  branch. For she had begun her nest at the very top of a young maple? a maple just planted and putting forth new leaves. How she revelled in,
625,1900,FIC,VoicePeople,A,B,C,"  Nicholas viciously. "" We owe them much, "" said the judge, pouring maple syrup from the old silver jug. "" If Helen of Troy set the world",
626,1880,NF,Wake-Robin,A,B,C,"  a thick second-growth that covered an old Barkpeeling. I was standing by a large maple, when a small bird darted quickly away from it, as if it might",
627,2001,FIC,Ploughshares,A,B,C,"  . # There was a picture of my grandmother in a silver frame on the maple coffee table. I picked it up. My grandmother was wearing overalls, and",
628,1925,MAG,Atlantic,A,B,C,"  overflow into something else? into a maple tree, for instance? Or a maple tree forget that its urge to life should stop with sharply pointed leaves, rather",
629,1914,NF,DayInOldAthens,A,B,C,"  training the vines. Tall and graceful trees have been set out -- elm, maple, oak, poplar. The lower limbs of the trees have been cut away",
630,1832,MAG,NorthAmRev,A,B,C,"  , called in the Atlantic States the Soft, and in England the Sir Wager Maple, is to be preferred as an ornamental tree; the wood being little esteemed",
631,1966,FIC,OmensettersLuck,A,B,C,  Hell you say -- What was wavering? Darkness spinning like the seed of a maple. My name is Philly Kinsman. I am a famous bandsman. Though my,
632,1915,FIC,HouseMistyStar,A,B,C,"  awaken from a long sleep and give back smile for smile. Pine Tree and Maple Leaf, gay in holiday dress, usually so precise and formal, fluttered about",
633,1906,FIC,MayorWarwick,A,B,C,"  imagination an allegory of their future life together. They neared the end of the maple walk, and the mayor's dark figure became partially obscured by the bulk of",
634,1967,FIC,WhenSheWasGood,A,B,C,"  made for her; fashioned of jute sacking, its head was an old split maple doorknob. Whether it was meant to be a white baby or a nigger child",
635,1840,FIC,BattleStillwater,A,B,C,"  the "" Bunch of Grapes "" and stuck to the horses like a gob of maple sugar afore it's cool, for six years -- put a leetle suthin'",
636,1946,NEWS,NYT-Let,A,B,C,  New England sugar groves for two years past have made the supply so short that maple sugar costs $1.10 per pound if it can be bought? Only city dwellers think,
637,1896,FIC,HolidayStories,A,B,C,  caramels. Have you ever tried them? They are splendid. You must have maple sugar to begin with; real sugar from the trees in Vermont if you can,
638,1990,MAG,Horticulture,A,B,C,"  . The second path I helped make is within five acres of mature beech, maple, and oak woodland located nearby. The third path wends its way through a",
639,1973,NEWS,Chicago,A,B,C,  the Daley and Danaher homes. Federal records showed that I in 1967 Hermanns and Maple Park Development Co. were banned by the Veterans Administration from any building programs subsidized or,
640,1993,FIC,SouthernRev,A,B,C,"  the log. The locust branch was hotter work than apple, the apple than maple, the maple than oak. He told Loammi Baldwin he could gauge the kind",
641,1899,MAG,Atlantic,A,B,C,"  the way, - to return to the Landaff Valley, - is a red maple grove, more brilliant even than the sugar orchards. It ripeus its leaves earlier",
642,1925,NEWS,NYT-Reg,A,B,C,"  and drapings and substitute Sheraton chairs, drop-leaf tables and pieces of curly and birds-eye maple of the Colonial period. If this is done, it also would be necessary",
643,1939,FIC,AllYourBornDays,A,B,C,"  back and lay there. Not a single whisper of breeze came from the Norway maple outside their window, and the air was like warm, soothing water; she",
644,1928,NF,HelenKouesOnDecorating,A,B,C,"  period, but is a concession to modern comfort, while the ladder-back armchair of maple on the opposite side of the splay-leg table is a faithful reproduction. The rush-seated",
645,1989,FIC,TroubleWithBrasses,A,B,C,"  may be ten inches across, I tell you, shaped somewhat like a giant maple leaf but creased into the most beguiling pleats like a lady's fan. The",
646,1897,NEWS,NYT-Reg,A,B,C,"  party in 1895 and 1896. This testimonial was a chest of bird's eye maple, lined with red chamois, and containing a beautiful set of fiat silverware,",
647,1897,FIC,BethWoodburn,A,B,C,"  back in her rocker and looked through the open door into the kitchen with its maple floor, and the flames leaping up in the old cook-stove where the fire had",
648,1989,NF,TasteAmerica,A,B,C,"  , Cranberry Tarts, Whafles, Maple Beer, and "" A receipt to make Maple Sugar, "" as well as the Indian puddings. The recipes are authentically American",
649,2002,MAG,CountryLiving,A,B,C,"  hearth, which was constructed of Vermont fieldstone. At the foot of a bark-clad maple bed, a studded leather blanket chest holds unbleached, undyed linens. Plaster dog",
650,1943,NF,RegionalGeography,A,B,C,"  associated with it. I n the southern portion were beech, birch, and maple, interspersed with the conifers. The hardwoods grew on the better soils; the",
651,1852,FIC,HillsShatemuc,A,B,C,"  its white berries shewing underneath, and more pepperidges in very bright red. One maple stood with its leaves parti-coloured reddish and green -- another with beautiful orange-coloured foliage.",
652,1991,MAG,SatEvenPost,A,B,C,"  to show some symptoms in the first couple of days of life if she had maple syrup urine disease or something like that. "" # "" Maple syrup urine disease",
653,1934,FIC,Play:PetrifiedForest,A,B,C,"  one thing, my friend. p. 99 SQUIER And what is that, Mr. Maple? GRAMP There ain't a woman alive or ever did live that's worth",
654,1953,FIC,MurderInGunroom,A,B,C,"  and a couple of cocktail-tables, and a number of chairs, and the old maple cobbler's bench on which Lane Fleming had died. The only books in the",
655,1904,NF,GeologyApplied,A,B,C,"  , like the gyuuiosperms; having regular flowers and covered seeds. Examples are the maple, elm, rose, etc. 3. Endogens, having regular flowers and seed",
656,2003,MAG,Sunset,A,B,C,"  (Laburnum watereri), Texas mountain laurel (Sophora secundiflora), and vine maple (Acer circinatum) are good in part shade. For support, tie the",
657,1854,FIC,PoeticalWorks,A,B,C,"  Its color from the golden dawn, Whistles a cheerful strain. Buds of the maple, redly tinged, Are bursting in the naked wood, And passing clouds,",
658,1957,FIC,MomentTruth,A,B,C,"  . There were even green dabs of paint and black splashes to stimulate her beloved maple tree. "" Ruth! Do you feel better now? Please don't smile",
659,1906,NF,FoodMaterial,A,B,C,"  sucroses. To this class belong cane sugar, or sucrose, beet sugar, maple sugar, malt sugar (maltose), and milk sugar, or lactose.",
660,1876,NF,WinterSunshine,A,B,C,"  root and rootlet under ground must have felt it; the buds of the soft maple and silver poplar felt it, and swelled perceptibly during the day. The robins",
661,1980,FIC,RandomWinds,A,B,C,"  on the scattered papers in the desk, he went upstairs to sleep in the maple bed which had been his ever since he had outgrown a crib. The year",
662,2007,FIC,FantasySciFi,A,B,C,"  long they have? Maybe this is the last time. Later, he fries maple sausage and scrambles eggs, but she finds she can not eat. He asks",
663,1913,FIC,StoryWaitstill,A,B,C,"  was a blaze of brilliant color. To see Patty standing under a little rock maple, her brown linsey-woolsey in I one with the landscape, and the hood of",
664,1997,NEWS,SanFran,A,B,C,"  central work island topped with a 4-inch-thick butcher-block top. # The floor is knotty maple, a rough-grade hardwood, sealed with a polyurethane finish. The new ceiling has",
665,1946,FIC,SerpentsTooth,A,B,C,"  Civil War Quakers had also boycotted sugar and molasses, and had used honey and maple syrup instead. Amos, who had been brought up on maple syrup, still",
666,1832,MAG,NewEngMag,A,B,C,"  abound in this portion of the state. The hemlock, spruce, birch, maple, beech and cedar trees, which attain no great size in more southern regions",
667,1893,FIC,LetterIntroduction,A,B,C,"  I'm so very, very curious about your chowder, and doughnuts, and maple syrup, and buckwheat cakes, and corn-dodgers, and hoedowns. Such delightful names",
668,1999,FIC,NewEnglandRev,A,B,C,"  from us. Louis and Eric follow him over to Tom Heckman's young sugar maple, which they circle while gossiping. # Tom himself is in his garage,",
669,1942,MAG,Time,A,B,C,  that milkweed and dandelions disperse their seeds by means of tiny parachutes; that a maple seed drops like a helicopter. # > Social science classes will learn how aviation,
670,1986,FIC,GoldenCup,A,B,C,"  sumac and wild cherry thickets; behind these loomed the old woods, dark with maple, oak, and ash, a wildness that could induce a shiver of delightful",
671,1922,FIC,BlackWolfPack,A,B,C,"  lock and set trigger that showed expert handicraft, and stock of beautifully polished birds-eye maple. An expert would have known immediately that it was a first-water product of an",
672,1978,FIC,Whistle,A,B,C,"  left. From across the street, under the shade of an old large-leafed soft maple in the soft September night air, Winch set up his vigil and began to",
673,1928,FIC,ExcitingAdventures,A,B,C,"  cat climbed higher and higher he saw Mister and Mrs. Robert Robin sitting in a maple tree screaming at him with all their might. "" What is the use of",
674,1880,FIC,DayFate,A,B,C,"  since the innumerable strains made one divine harmony. From the full-orbed song from the maple by my window, down to the faintest chirp and twitter, there was no",
