entry,year,genre,source,a,b,c,text,
465,1851,-,-,-,-,-,"whether humorously or in earnest. But concentrating all his crow's feet into one scowl, Captain Peleg started me on the errand.",
466,1862,-,-,-,-,-,"Christy's Minstrels dance out their type negro, Jim Crow, an impossible buffoon. La Beecher Stowe presents hers, Uncle Tom,",
467,1917,-,-,-,-,-,"procession and laughed. "" They're going to a crow caucus, I guess, "" he answered. And then Johnnie wanted to",
468,1971,-,-,-,-,-,"ill from witnessing hi and deaths and illnesses aboard the crow ship, with a sign around her neck lettered "" p SAIC. """,
469,1882,-,-,-,-,-,"point, too, in a region inhabited only by Crow Indians and a fe*v scattered herdsmen. At the signal that a town was",
470,1950,-,-,-,-,-,"as harmful to the Kremlin as possible. "" JIM CROW WI/15 IN MACON PORTLAND, ORE. (KR pendent) For the first",
471,1922,-,-,-,-,-,"quietly on in the face of the wind, the crow toiling after, and at intervals spurting till he got near enough to hurl",
472,1907,-,-,-,-,-,"regarding herself as the happy, careless foster-child of Anderson Crow; she was seeing herself only as the castaway, the unwanted, and",
473,2001,-,-,-,-,-,and many others who were streaming out of the Jim Crow South for jobs in the North or West; increasingly vocal support from white,
474,1922,-,-,-,-,-,"part of Devon, and the result is that the crow is not so abhorred and persecuted a fowl as in many places, especially",
475,1844,-,-,-,-,-,"Mr. Swainson's description of the zoological status of the crow, written without the least design of throwing any light upon that of man",
476,1918,-,-,-,-,-,"he never seems to hear me. "" Old Mr. Crow, who liked nothing better than prying into other people's affairs, slowly",
477,1994,-,-,-,-,-,"sat in camp waiting like fools. They remembered White Crow waving to them, White Crow walking to the river. They began talking",
478,1964,-,-,-,-,-,"it might have occurred to them right then that the Crow was friends of the Americans, and that it probably was foolhardy to take",
479,1917,-,-,-,-,-,"most of the talking, too. But old Mr. Crow was late that night. When he reached the pine woods he found that",
480,1942,-,-,-,-,-,Standing right beside me. THE TIGER (Loudly) Crow? (The boy almost leaps. He takes the boy's arm),
481,1994,-,-,-,-,-,"around is a terri help to industry. "" # Crow feels the best way to get industry involved is to say, "" Why",
482,1906,-,-,-,-,-,"shares of the non-petitioners suffer a deduction of $2.38. Crow Creek Reservation contains 1,009 Indians, whose pro rata shares amount to $50.24.",
483,1996,-,-,-,-,-,"BY ELLIS COSE # IN THE ETHICS OF LIVING JIM Crow,' an autobiographical essay published in Uncle Tom's Children in 1940,",
484,1922,-,-,-,-,-,After gazing steadily for some time I made out a crow's nest in the dwarf pine top and the vague black forms of three,
485,1918,-,-,-,-,-,"the rope tight about the fowl's neck and the crow would be shut off suddenly. "" Gid-dap, pony! "" cried Baby",
486,1924,-,-,-,-,-,"negro. he warned the convention that "" the Jim Crow "" law of the South embodied an insurmountable feeling and that a new party",
487,1913,-,-,-,-,-,gentleman to alter his mind. I'd like to crow over Frank Haywood and that greenhorn chum of his mighty well; but I,
488,1978,-,-,-,-,-,"by thrusting their own desires forward? The image De Crow offers to us is not simply that of a happy woman, but also",
489,1913,-,-,-,-,-,"retaliating blows by darting into a cedar-tree. All the crow tribe, I think, love to badger and mock some of their neighbors",
490,1959,-,-,-,-,-,"lawns after imaginaryHuns with a lot of rabbit guns and crow irons. Truly it was very touching, but our fliers laughed at the",
491,1941,-,-,-,-,-,"is to blame, only ourselves, you and I. CROW (Sits) Yes, sir. An old man carrying mail arrives with",
492,2003,-,-,-,-,-,"PERFORMANCE:' Soak Up the Sun,' Sheryl Crow;' Don't Know Why,' Norah Jones(y);' Complicated,",
493,1908,-,-,-,-,-,wind within the next twenty-four hours the whole of the Crow's Nest Pass country will be eaten by the flames. A correspondent at,
494,1998,-,-,-,-,-,"raise him-was it ever a question? - into a silk-black crow, so perfectly black he moved like oil. Their orphan Romeo, they",
495,1920,-,-,-,-,-,"as he could, his chatter did not prevent Mr. Crow from interrupting him, because the old gentleman was determined to be disagreeable to",
496,1919,-,-,-,-,-," Don't do that, Major!  Mr. Crow called. "" You might get hungry, you know. And if you",
497,1970,-,-,-,-,-,"the air like the tense black legs of an attacking crow as Father Buhl flailed the protesters with a broom. Again the spindly,",
498,1919,-,-,-,-,-,"like to disturb a gentleman's rest. "" Mr. Crow pondered for a few moments. "" You see that old haystack? """,
499,1917,-,-,-,-,-,"track. And as soon as it reached him Mr. Crow started to race with it. He had no trouble in beating it,",
500,1989,-,-,-,-,-,"the moment, the piles of money between them. Crow was holding one of the tightly rolled joints he had taken from the hootch",
501,1845,-,-,-,-,-,"with a confidence that surprised us, that the lazy crow would be sure to be there as usual; and he was desired to",
502,1907,-,-,-,-,-,"at Boggs City? "" asked the sceptic. Mr. Crow wallowed his quid of tobacco helplessly for a minute or two. He could",
503,1894,-,-,-,-,-,she could lay. A hen that can lay and crow is a' rara avis'. And it should be parenthetically said here,
504,1920,-,-,-,-,-,"Bobby Bobolink, "" Mr. Red-winged Blackbird said to Mr. Crow one day. "" Some people call him the Reed Bird. And down",
505,1919,-,-,-,-,-,"the war for democracy in "" the land of Jim Crow cars and lynchings, "" adding an invitation to come to Germany, """,
506,1971,-,-,-,-,-,"Well, goddammit, it's sick. Fucking dead crow sucking me off in the morning. You went too far with that one",
507,1995,-,-,-,-,-,"58. 2. While it is true, as Thomas Crow says in his contribution to the Guggenheim catalogue ("" Surface Tension: Ross",
508,1972,-,-,-,-,-,. HOSS We'll see. You're well padded Crow Bait but the layers'll peel like a skinned buck. I'm goin,
509,1908,-,-,-,-,-,"cage. I flew to the public' phone to crow joyfully over the man-of-the-house, and when I returned to the cage there was",
510,1907,-,-,-,-,-,"themselves about this time. "" "" Mr. and Mrs. Crow are not my parents, "" she said; and then shrewdly added,",
511,1922,-,-,-,-,-,"way to settle their difference of opinion. Old Mr. Crow told them that. "" You must have a contest, "" he declared",
512,1961,-,-,-,-,-,"that sounded as hoarse in her own ears as a crow's cawing. "" Why? So you could always hold it over me",
513,1919,-,-,-,-,-,Crow was not fond of Timothy Turtle. Perhaps Mr. Crow disliked to have a neighbor who was older than he. But Mr. Crow,
514,1939,-,-,-,-,-,what would be said. How the Hill Church would crow over the White Church! She must get into touch with her own church,
515,1845,-,-,-,-,-,"wid he dirty gray jacket, like dirt on a crow wing. He tink I no see um -- he' tan dere in",
516,1917,-,-,-,-,-,to think of some way in which to outwit Mr. Crow. And by bedtime he had hit upon a plan that he liked.,
517,1941,-,-,-,-,-,", even. White trash give me the name Jim Crow, I give fat man the name Jim Dandy. (Pause) He",
518,1919,-,-,-,-,-,"quarreling. "" They'll never agree, "" Mr. Crow cried. "" Let's ask Major Monkey to settle the dispute! Let",
519,1880,-,-,-,-,-,first birds that make their appearance in Washington is the crow blackbird. He may come any time after the 1st of March. The,
520,1919,-,-,-,-,-,"too big for a Warbler's egg! "" Mr. Crow cried. "" I found it in a Warbler's nest, "" Major",
521,1937,-,-,-,-,-,"when he returned he stalked unsteadily and noisily to the crow's nest and Butch. Even the extra girls were getting unruly, wanting",
522,1827,-,-,-,-,-,"jay bird have we here? good sooth That carrion crow, then something's i' the wind, Sir! you have faculties",
523,1907,-,-,-,-,-,Perhaps the most anxious period in the life of Anderson Crow came when Rosalie was about ten years old. A new sheriff had been,
524,1907,-,-,-,-,-,"and waited and plotted, while the other old black crow gambled away his money, and when the shooting was over, and the",
525,1931,-,-,-,-,-,"sometimeduring the afternoon following the landing, the telephonewould not crow to announce the voice of Walter. The ship had arrived on schedule;",
526,1996,-,-,-,-,-,", "" and they're wanting us to share our Crow dancing. "" "" Us "" obviously included John. # John shook his",
527,1917,-,-,-,-,-,". "" I'll try them on, "" Mr. Crow said. Jimmy Rabbit held out the shoes, hoping that Mr. Crow would",
528,1971,-,-,-,-,-,"furies, wild men, baboons, the magpie, crow and kite. Now a gentleman does better to portray an ass or a",
529,1931,-,-,-,-,-,"postage stamps for some letters I was carrying to Old Crow for them. The next morning, though Abe objected, we ascended a",
530,1943,-,-,-,-,-,"to this woods when he was a boy. A crow was cawing, far off. He had come here to fish or hunt",
531,1964,-,-,-,-,-,"in a dream and gave him strength to kill the Crow, he walks! "" This was exaggerating some, but as I told",
532,1849,-,-,-,-,-,", the time for speech-making was come. The Big Crow produced a flat piece of wood on which he cut up tobacco and shongsasha",
533,1941,-,-,-,-,-,"Help me to my chair, please. (JIM CROW helps him into his chair, then stands before him. FISHKIN stands near",
534,1951,-,-,-,-,-,"he cried. # Elsewhere, the case against Jim Crow ran into some snags. On opening day in San Antonio, ten Negro",
535,1911,-,-,-,-,-,"on his toes as if he was goin' to crow. "" Haven't I? "" "" Say, Mac, "" says",
536,1917,-,-,-,-,-,"n't rain, "" he said to himself. Mr. Crow arrived at the meeting quite out of breath. And his friends noticed that",
537,1907,-,-,-,-,-,"positive she recognised two faces in the crowd of men -- Anderson Crow's and Ed Higgins's. It meant, if her eyes did not",
538,1932,-,-,-,-,-,"the word for money, wealth. In his old crow's voice he began to give me back jargon for jargon. "" My",
539,1972,-,-,-,-,-,CROW gets up and walks around thinking out loud) CROW Very razor. Polished. A gleam to the movements. Weighs out in,
540,1996,-,-,-,-,-,"partly on pacifist grounds, partly in protest against Jim Crow in the armed services. He went to prison for his temerity. Most",
541,1872,-,-,-,-,-,". Leland, Charles Godfrey, 1824-1903: THE WONDERFUL CROW. from The music-lesson of Confucius and other poems (1872) Erfordiensis quidam",
542,1917,-,-,-,-,-,"! "" Jimmy Rabbit said at last. And Mr. Crow stood up. "" Now walk a bit, "" the shoe merchant continued",
543,1917,-,-,-,-,-,"were all like the first one. Thereupon, Mr. Crow paused and looked at the corn. And he saw at once that there",
544,1993,-,-,-,-,-,"town's disinterest. What had he been doing in Crow Creek's narrowest, rockiest place? The town took no time forgetting Kester",
545,1818,-,-,-,-,-,"! There is that great lubberly fellow, the Carrion Crow, got into a pretty scrape He has had the foolhardy audacity to show",
546,1907,-,-,-,-,-,"you are her mother! "" he gasped. Mrs. Crow came in at this juncture, and she was much quicker at grasping the",
547,1981,-,-,-,-,-,"transforms into BEAR. The Spirits take over.) CROW (In an "" announcer "" voice.) She's prime, she",
548,1907,-,-,-,-,-,"good to you. Forgive me the sarcasm. Mr. Crow is perfectly impossible, but I like him. He has a heart,",
549,1914,-,-,-,-,-,"bestow On the child of Apollo, the sleek sable crow; Or a trifle of whet, O kind friends, give; - - Or",
550,1907,-,-,-,-,-,"we've got to guard against, "" retorted Anderson Crow. The posse bravely swept up to and across the greensward; but the",
551,2003,-,-,-,-,-,". # The birds liked it. # In the crow's nest of the sailboat, the cell phone rang. The woman,",
552,1997,-,-,-,-,-,". "" # Maida and Zia are forever friends. Crow girls with spiky blue-black hair and eyes so dark it's easy to lose",
553,1986,-,-,-,-,-,here; people must get up with the rooster's crow. This was the Sutton place except Master Sutton wasn't here. Ada,
554,1934,-,-,-,-,-,". "" It's a sin to squawk like a crow when the song's sweet. "" Rosa had grasped some centre of her",
555,2006,-,-,-,-,-,"Henri, Paul Burlin. Bert Geer Phillips, Louise Crow and John Sloan, seeking to steer away from European modernism, garnered inspiration",
556,2008,-,-,-,-,-,"Bloomington, not all that far from Borden as the crow flies, I read once that freshwater mussels were endangered. I laughed out",
557,1923,-,-,-,-,-,"No, honey, that there rooster don't never crow for' vited comp'ny. Now if I had er wrang his neck he",
558,1849,-,-,-,-,-,"carpet of fresh green grass. Here and there a crow, or a raven, or a turkey-buzzard, relieved the uniformity. """,
559,2001,-,-,-,-,-,", // its hood raised like the head of a crow, // and removing the scythe from the trunk? // Did you have",
560,1978,-,-,-,-,-,"keep her "" paraphrasing a Geritol commercial. Karen De Crow, of course, has no product to sell, no toothpaste, no",
561,1897,-,-,-,-,-,". Across the dazzling blue arch of the sky the crow flapped, sending down his prophetic, jubilant note; the wind, as",
562,1946,-,-,-,-,-," This nigger heerd something from the Rocks about that Crow party. Heavy Otter -- ain't that the chief?  "" That",
563,1919,-,-,-,-,-,"at once. "" Hear! Hear! "" Mr. Crow's friends cried. And Major Monkey had hard work to make himself heard",
564,1942,-,-,-,-,-,"grade, and those who were eligible to wear the Crow. The Night Blessed Society. On the basis of these systems a number",
565,1996,-,-,-,-,-,"On the final morning, the more than one hundred Crow men and women whistled up the sun with their eagle bones, their hands",
566,1908,-,-,-,-,-,"more than a quarter of a mile, as the crow flies, from where they want MacFarlane to begin cutting. If the lawyer",
567,1972,-,-,-,-,-,"you are and you don't give a shit. CROW Thanks, Leathers. HOSS I just hope you never see yourself from the",
568,1993,-,-,-,-,-,something watching her. She lifted her head. A crow winging out of the mantel gazed at her out of its black marble eye,
569,1941,-,-,-,-,-,panic) Where's the man? Where's Jim Crow? (Bellowing) Jim Crow! CROW (Leaping to his feet but,
570,1993,-,-,-,-,-,"brother. When he was through, Daine summoned a crow and asked if she would carry the note to the inn. The crow",
571,1939,-,-,-,-,-,"on the crows, for she had known a tame crow once that was alwaystaking spoons out of the kitchen and hiding them under the",
572,1842,-,-,-,-,-,"I don't think they will always be allowed to crow and chanticleer it over honest men! "" "" Why not? "" asked",
573,1907,-,-,-,-,-,", Rosalie, except to chase them down. Mr. Crow has ruined everything. I'll leave you at Bonner Place with mother and",
574,1993,-,-,-,-,-,"were, having lost their bearings as soon as the Crow had taken them away from their makeshift camp. None had spoken, nor",
575,1945,-,-,-,-,-,could never be accomplished and the onus of present Jim Crow practices would be placed on Negroes themselves. Thus the practice which arose because,
576,1892,-,-,-,-,-,"same time meditating what to do, when the tame crow, who had slyly entered the house behind us and stolen Miss Gozeman's",
577,1917,-,-,-,-,-,speak in anything but the loudest scream. Then Mr. Crow explained that he had never liked the name his parents had given him and,
578,1917,-,-,-,-,-,"use his checkered red coat for the board. Mr. Crow accepted the invitation. "" But I shall have to stop at exactly sixteen",
579,1918,-,-,-,-,-,one-legged ofer nips out of bed and hops like a crow to the gramophone. The song that follows is a favourite. Curious that,
580,1925,-,-,-,-,-,"so happily cast. But he had the right to crow, as he did on retiring as Secretary of War, over what he",
581,1851,-,-,-,-,-,a game cock now to sit upon his head and crow! Queequeg dies game! -- mind ye that; Queequeg dies game!,
582,1952,-,-,-,-,-,"mountains of conceit, "" last week had something to crow about. The Civil Aeronautics Board, which ordinarily renews the certiates of """,
583,1907,-,-,-,-,-,"was his stories of your goodness and generosity, Mr. Crow, that caused them to select you as the man who was to have",
584,1942,-,-,-,-,-,It was a cathedral-like fortress armed and armored to the crow's nest. His pagodaed vision had a strange prescience in its slanting surfaces,
585,1972,-,-,-,-,-,". Counter you, never me. Back steppin' Crow Bait. History don't cut it. History's in the pocket.",
586,1919,-,-,-,-,-,". VI Too Many Disputes On the whole, Mr. Crow's party would have been a great success if it hadn't been for",
587,1919,-,-,-,-,-,other hand he waved a red cap. Old Mr. Crow's mouth fell open. For a time he said never a word.,
588,2000,-,-,-,-,-,"plays Olivia's steward Malvolio as an arrogant, adenoidal crow. He's a bird easily plucked by Ray Porter's slovenly, fast-tongued",
589,1993,-,-,-,-,-,"be Absaroky markin's, "" he said. "" Crow. You got yourself a Crow powder horn, son. "" "" I",
590,1919,-,-,-,-,-,". "" To the Major's great alarm, Mr. Crow squalled with rage. "" You've insulted me! "" he shrieked.",
591,1941,-,-,-,-,-,"JIM DANDY looks into Jim Crow's eyes. JIM CROW nods, indicating that once again Juliet beseeches him not for love but for",
592,1898,-,-,-,-,-,"schooling and are taught all the secrets of success in crow life, and in crow life the least failure does not simply mean begin",
593,1960,-,-,-,-,-,", "" he said. Kinney brought out the Old Crow and filled the general'sglass. "" My pleasure to welcome you, General.",
594,1941,-,-,-,-,-,"share the bread! p. 90 DANDY (To JIM CROW) Take it, Jim! Take your share of the bread! (",
595,1920,-,-,-,-,-,"if he ran head first into it, "" Mr. Crow continued. "" And besides, even if he had eyes to see with",
596,1870,-,-,-,-,-,"supposed to lay its eggs in the nest of the crow. FN#93 This is the well-known Ghi or Ghee, the one sauce of",
597,1922,-,-,-,-,-,"every moment. "" Hustle it up! "" Mr. Crow called to Nimble and Dodger, while Jasper Jay jeered at them both and",
598,1856,-,-,-,-,-,"voice is faintly heard; Half down, the hovering crow appears A moving speck; from rifted beams Of granite grown, the pine",
599,1870,-,-,-,-,-,plenty of caw! caw! caw! Imitates a crow. O'Lynn. Captain O'Lynn You should have thought of this before. Count,
600,1949,-,-,-,-,-,up long after the party has disappeared -- unless Jim Crow has disappeared by then as well * * We can win our fight without,
601,1999,-,-,-,-,-,"Bacerra, Dorothy Gill Barnes, Irena Brynner, Nancy Crow, Paul Marioni, Helen Shirk and Therman Statom. For his role as",
602,1894,-,-,-,-,-,"his hands against his sides, and gave a mighty crow -- Take care! beware! she's fooling you! she makes for",
603,1917,-,-,-,-,-,"happened, he never lost his temper. But Mr. Crow was different. He was angry. "" You've got me into a",
604,1849,-,-,-,-,-,"must not omit to mention the carcass of a scoundrel crow which I saw suspended against the barn-wall, as it shows that the Lucys",
605,1993,-,-,-,-,-,"Morgan. "" Go camp. Many tipi. Many Crow. "" "" Is Gray Hawk there? "" "" Gray Hawk say come",
606,1998,-,-,-,-,-,"such common nicknames as "" water turkey, "" "" crow duck, "" and even "" shark. "" On the water, they",
607,1942,-,-,-,-,-, eagle's nest  for umpires. Like the crow's nest tried out at a Southern Oregon State Normal basketball game last month,
608,1896,-,-,-,-,-,"He couldn't sing by himself any more than a crow, but he's got those sixths of his down to a hair.",
609,1919,-,-,-,-,-,Monkey of his unpleasant habit. And at last Mr. Crow went to Aunt Polly Woodchuck and asked her if she couldn't give the,
610,1989,-,-,-,-,-,"light in front of Whitenigger'shootch, Hunter recognized it as Crow. Billy waited, listening to Crow's boots grinding in the gravel,",
611,1866,-,-,-,-,-," Ha, ha, ha!  said the crow as Guy stepped towards him. "" Mad's come home! -- ha",
612,1985,-,-,-,-,-,land came alive. This Rooster had authority and a crow like a lariat: leadership! The Hens were no longer alone. The,
613,2001,-,-,-,-,-,"was "" programmed "" in the bitter truths of Jim Crow. // Actually, when I got old enough to know myself, to",
614,1931,-,-,-,-,-,"high mountain loomed up ahead, as I passed Old Crow River, and at Old Crow Village, the muskrat metropolis of the Porcupine",
615,1922,-,-,-,-,-,"trouble you, Mr. Crow. "" And though Mr. Crow tried to learn what the question was, Billy Woodchuck wouldn't tell him",
616,1917,-,-,-,-,-,"head through the doorway and called to the departing Mr. Crow. "" I told you -- "" said Mr. Frog -- "" I told you thirteen",
617,1945,-,-,-,-,-," |p124I CAN NOT SING TO PENNY, with my crow's tongue, but if I recall clearly our honeymoon, perhaps she will
618	1944	-	-	-	-	-	(Same business till the count is three. The Crow gots up and assumes a predatory posturo. The Hen and all her chicks
619	1918	-	-	-	-	-	brain. Whenever anybody mentioned Daddy's name, Mr. Crow would haw-haw loudly and mutter something about  old Spindley Legs! "" Mr.",
620,1912,-,-,-,-,-,"as though he himself were a schoolboy. Sometimes a crow, after carefully watching the place for a little while from a safe position",
621,1986,-,-,-,-,-,"they make love. The robe was painted by a Crow Indian named Fog, and the decoration was based on a vision he had",
622,1996,-,-,-,-,-,"colleagues, and felt, he said, like a crow in the midst of a great many of golden feathered doves'. b",
623,1989,-,-,-,-,-,"the special corner of his brain. "" Hello, Crow. I was just coming to see First Sergeant Johnson. "" "" He",
624,1832,-,-,-,-,-,"are sometimes made better by being trusted. The solemn crow, who is willing to repose the same confidence in man, taking only",
625,1983,-,-,-,-,-,"up for sale at $400,000 to $2.5 million each. Crow eventually got to keep his apartments, but other builders were warned against violating",
626,1920,-,-,-,-,-,"little yet to understand. "" See, Mr. Jim Crow is long and black. He has a bad eye. "" So he",
627,1838,-,-,-,-,-,"see both him and his trumpeter last night at the Crow and Archer, with all their jingumbobs in a pair of panniers? Oh",
628,1889,-,-,-,-,-,"backed his horse Ogalalla against the horses of the whole Crow tribe. The Crows forthwith formed a pool, which consisted of a huge",
629,1981,-,-,-,-,-,better. BEAR You want to make it too simple Crow. We have to catch time now it's going to be hard for,
630,1919,-,-,-,-,-,"of it, "" Major Monkey informed him. Mr. Crow was satisfied. After all, it wouldn't really be work, he",
631,1946,-,-,-,-,-,and found a rock. He pitched it over the Crow's head and heard it thump and saw the Indian switch about. He,
632,1922,-,-,-,-,-,"their sides like a cock when he is going to crow, this making a great variety of clapping sounds, while another with his",
633,1883,-,-,-,-,-,"When we are told that the Fox talked to the Crow or the Wolf, it simply means that a man of the Fox totem",
634,1917,-,-,-,-,-,"myself,' That looks like Cousin --' "" Mr. Crow stopped him just in time. It was true that the two were cousins",
635,1910,-,-,-,-,-,"is it? "" "" Five miles, as the crow flies, "" returned Rand, "" and near six by the road.",
636,1922,-,-,-,-,-,"p. 31 BEN Ha! Ha! Ha! "" Crow buzzards "" mother called us -- the last of the Jordans -- crow buzzards",
637,1972,-,-,-,-,-,". I'm too old to follow the flash. CROW Choose an argot Leathers. Singles or LPs. 45, 78, 33 1/3",
638,1922,-,-,-,-,-,peck and buffet and bounce one another. So Mr. Crow enjoyed watching the tilt between Nimble and Dodger the Deer. Neither Mr. Crow,
639,1845,-,-,-,-,-,"at a hundred, Scipio, rather than lose your crow; but put in your biggest shot. "" CHAPTER II. The conference",
640,1994,-,-,-,-,-,"made hideous gargling sounds. # A wild, cocky crow rang in the air, echoing in Wendy's ears -- Peter's victory",
641,1964,-,-,-,-,-,a Human Being. Tonight there is weeping in the Crow lodges. The earth shakes when he walks. The Crow cry like women,
642,1881,-,-,-,-,-,"And now, having flown with his wings, you crow over your achievement. This is not exactly the exploit to fill a man",
643,1942,-,-,-,-,-,". The tree is your guitar. p. 12 THE CROW Can't you see just a little? I mean, with your eyes",
644,1972,-,-,-,-,-,to CROW'S face and looks in his eyes. CROW stares back.) No! Yer lookin' in. Back at yourself,
645,1941,-,-,-,-,-,Lanson would go to his grave without ever having eaten crow. On that resolution he lit a cigarette. A new idea lit up,
646,1917,-,-,-,-,-,was going on. He often caught sight of Mr. Crow in the cornfield. But it always happened that Mr. Crow saw him too,
647,1992,-,-,-,-,-,"'s eyes, and the other whores... CROW CREEK KATE with crazy pop eyes and frizzy hair, and LITTLE SUE,",
648,1972,-,-,-,-,-,of eyes. p. 63 HOSS How's that? CROW Better. Get down to it. Too much searchin'. I got,
649,1921,-,-,-,-,-,"sleeper, she slept usually until the Rooster began to crow towards dawn. Of course now and then some fidgetty hen fancied that she",
650,1887,-,-,-,-,-," Prince Ivan thought the matter over and spared the crow. Then he went farther, and came to a sea and stood still
651	1908	-	-	-	-	-	junk in; Breathe, bellows! Corn-cob, And crow's feather, End the job; Jumble the rest o' the rubbish
652	1941	-	-	-	-	-	  HAWTHORNEThe jury finds for the defendant. A long-drawn crow of a cock is heard.   SCRATCH (wryly to Webster) My
653	1920	-	-	-	-	-	Crow that he hadn't a doubt that everything Mr. Crow said was so. And he was just about to remark that he should
654	1999	-	-	-	-	-	U.S. minister to Liberia; Tennessee enacts its first Jim Crow law, enforcing segregation in railroad cars; William Wells Brown publishes My Southern
655	1919	-	-	-	-	-	himself up the steep bluff. It seemed to Mr. Crow that he had never known anybody to walk so slowly. But then,
656	2006	-	-	-	-	-	so you can send it to me baked in a crow pie. A team that went 30-49 after last July 5th, then was
657	1998	-	-	-	-	-	down at him, its head tilted sideways. The crow hopped along the perch, clicking its beak, and then said, ",
658,1971,-,-,-,-,-,"at the memory and, laughing, say that a crow was walking on her grave. Now about Grandpapa! Yes, Grandpapa!",
659,1953,-,-,-,-,-,"hair and dark eyes that dart busily above pouches of crow's feet. A mustache shades his upper lip, and a goatee bobs",
660,1934,-,-,-,-,-,"towns, Hardy Wright remembers counting forty-three top wagons in Crow's Pasture as he set out from Cone-oil Bluffs in the spring of 1892",
661,1998,-,-,-,-,-,I discover my nature and unriddle the world I shall crow. I shall promptly crow. BUGGINS When I discover the world and unriddle,
662,1877,-,-,-,-,-,"purchase of a horse at Sage creek from some friendly Crow Indians, and darkness overtook them at the mouth of Red Canyon, where",
663,1857,-,-,-,-,-,"Company -- Ex-Gov. Ramsey's observations -- Dacotah. CROW WING, October, 1856. A CELEBRATED geographer of the first century wrote",
664,1907,-,-,-,-,-,"be connected in any way with John Barnes? Anderson Crow, I -- I wonder if there is a possibility? "" Bonner was quivering with",
665,1917,-,-,-,-,-,"you flew in front of it yesterday? "" Mr. Crow grunted. But Jimmy Rabbit knew that he meant "" Yes! "" """,
666,1984,-,-,-,-,-,"In alphabetical order, they are Bell Laboratories, Trammell Crow, Delta Air Lines, Goldman Sachs, Hallmark Cards, Hewlett-Packard, IBM",
667,1917,-,-,-,-,-,checker-players started for the village. When Jasper and Mr. Crow reached the tree where the old gentleman had waited for the train the day,
668,1921,-,-,-,-,-,have been about covering up his yawns. Somehow Mr. Crow found Turkey Proudfoot dull company. Turkey Proudfoot had never been off the farm,
669,1941,-,-,-,-,-,"hands the letters to JIM CROW. Clickety-clack. JIM CROW opens a letter, studies it a moment, and reads. CROW Letter",
670,1907,-,-,-,-,-,"'s Miss Banks! Edner! Sue! "" Mrs. Crow and the girls flew out to the gate, babbling their surprise and greetings",
671,1888,-,-,-,-,-,"the hawk, the jay, the buzzard, the crow, and all that brigand crew -- busy times! All nature in glad",
672,1981,-,-,-,-,-,"for too long. p. 12 BEAR I'm remembering CROW Could you go a little faster? BEAR This one-horned beast, she's",
673,1990,-,-,-,-,-,"upright while drunk. He jerked his head like a crow to see with his one good eye. "" Hidy, by God!",
674,1857,-,-,-,-,-,"of money -- Intemperance - - Education -- The free school. CROW WING, October, 1856. IT is maintained by the reviewers, I",
675,1975,-,-,-,-,-,"will help you. I promise you. "" Talking Crow took her hand from the table on which she had been supporting herself and",
676,1994,-,-,-,-,-,", has an infectious enthusiasm about his new facility. Crow envisions the NHMFL as a broad lab, supporting biological and chemical research as",
677,1921,-,-,-,-,-,"of wood fell apart in the grate, and the crow of the baby in the hooded cradle was answered by the baby on my",
678,1863,-,-,-,-,-,"stern! Bill hissed off this third passenger. The crow rose on its toes, let the boat slide away from under him,",
679,1972,-,-,-,-,-,without hesitation chalks up a big mark for CROW. CROW lies flat on his back and relaxes completely. He looks like he's,
680,1894,-,-,-,-,-,should be parenthetically said here that the hen who can crow and can not lay is not a good example for woman. The crowing,
681,1920,-,-,-,-,-,"interest me, "" he said. "" Let Mr. Crow and Jasper Jay quarrel all they want to! "" And before the Hermit",
682,1896,-,-,-,-,-,"humblest of His creatures free. He saw the flapping crow, whose frequent note Voiced the monotony of land and sky, Mocking with",
683,1967,-,-,-,-,-,"  Your words are true, Hump, "" Crow Dog interjected. "" The north is a friendly country, our type of",
684,1981,-,-,-,-,-,"LIZ (Together.) Ishtar Astarte Altar BEAR AND CROW (Together.) Innanna Morrigana Mari (Soft drumming, a memory of",
685,1882,-,-,-,-,-,"objects hanging like gigantic fruit to the limbs. The Crow custom of placing their dead upon platforms, or of suspending them by leather",
686,1907,-,-,-,-,-,". "" How do you know? "" demanded Mr. Crow keenly. "" Did y' see it? "" "" He couldn't",
687,1921,-,-,-,-,-," I always love to come with you, Jim Crow.  "" Why? "" "" You do things so well, and",
688,1920,-,-,-,-,-,"thrush's and the oriole's. It was a crow's nest. Sailors often call the little turret built around the mast,",
689,1919,-,-,-,-,-,"tree-top. "" "" Why not? "" asked Mr. Crow's cousin, Jasper Jay. "" Becaws -- -- "" said Mr. Crow. And",
690,2004,-,-,-,-,-,been eager to rush before the nearest TV camera to crow about their anti-gun credentials now shun the limelight when the topic of gun rights,
691,1866,-,-,-,-,-,"be meddled with by man or beast; her old crow, its special nest of flannel and cotton, where it feebly croaked as",
692,1907,-,-,-,-,-,say that the foregoing editorial disturbed the evenness of Mr. Crow's temper would be saying nothing at all. In the privacy of his,
693,1898,-,-,-,-,-,they came and soon saw the bloody remains of a crow and the great double-toed track which again told me that the murderer was the,
694,1919,-,-,-,-,-," he directed Peter Mink,  and tell Mr. Crow that I hope Johnnie Green will come here twice a day until he has",
695,1936,-,-,-,-,-,", traveled 25 days across the desert, shooting a crow, a hawk and a quail for food, returning with horses from California",
